Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747750121,200,,Aggregated,17.600000,0.400000,2800,4400,5700,6200,7600,8700,9700,10000,12000,12000,12000,429,7,2800.0,3457.846417715704,16.80559999658726,11669.282900002145,2863.5081585081584
1747750122,200,,Aggregated,16.500000,0.300000,2900,4500,5900,6300,7800,8700,9800,10000,13000,13000,13000,444,9,2900.0,3588.2804968469495,16.80559999658726,13087.3494999978,2869.8536036036035
1747750123,200,,Aggregated,15.400000,0.300000,2900,4600,6100,6700,8000,8900,9900,11000,13000,13000,13000,457,9,2900.0,3731.016896499007,16.80559999658726,13087.3494999978,2870.024070021882
1747750124,200,,Aggregated,15.400000,0.300000,2900,4900,6200,7100,8200,9500,10000,12000,13000,13000,13000,466,11,2900.0,3799.454540128887,16.80559999658726,13087.3494999978,2827.206008583691
1747750125,200,,Aggregated,14.300000,0.200000,3000,5500,6400,7200,8400,9800,11000,12000,13000,13000,13000,483,11,3000.0,3988.626210766202,16.80559999658726,13087.3494999978,2920.623188405797
1747750126,200,,Aggregated,13.800000,0.400000,3000,5600,6600,7400,8700,10000,11000,12000,13000,13000,13000,491,11,3000.0,4102.47593767838,16.80559999658726,13087.3494999978,2922.0366598778005
1747750127,200,,Aggregated,13.800000,0.400000,3100,5800,7100,7500,9400,11000,11000,12000,13000,13000,13000,504,12,3100.0,4241.639179762042,16.80559999658726,13087.3494999978,2870.121031746032
1747750128,200,,Aggregated,11.300000,0.400000,3300,6100,7400,7800,9900,11000,12000,12000,13000,13000,13000,519,12,3300.0,4462.303099229407,16.80559999658726,13451.025399997889,2874.1001926782274
1747750129,200,,Aggregated,11.700000,0.500000,3500,6200,7400,7900,10000,12000,12000,13000,14000,14000,14000,530,13,3400.0,4595.930452830279,16.80559999658726,14404.645100003108,2849.9169811320753
1747750130,200,,Aggregated,12.700000,0.500000,3700,6300,7700,8400,11000,12000,13000,13000,15000,15000,15000,548,13,3700.0,4822.146867518298,16.80559999658726,14664.60509999888,2829.848540145985
1747750131,200,,Aggregated,12.200000,0.600000,4300,6900,8000,8800,11000,12000,13000,14000,15000,15000,15000,569,13,4300.0,5050.919070474587,16.80559999658726,14808.005400002003,2815.483304042179
1747750132,200,,Aggregated,11.900000,0.600000,4400,7100,8200,9100,11000,12000,13000,14000,15000,15000,15000,582,14,4400.0,5139.170188316229,16.80559999658726,14808.005400002003,2796.6735395189003
1747750133,200,,Aggregated,13.900000,0.600000,4400,7200,8300,9500,11000,12000,13000,14000,15000,15000,15000,589,14,4400.0,5216.817977079875,16.80559999658726,14808.005400002003,2822.0271646859082
1747750134,200,,Aggregated,13.900000,0.400000,4500,7400,8500,9600,11000,12000,13000,14000,15000,15000,15000,603,15,4500.0,5305.164130845855,16.80559999658726,14808.005400002003,2822.4626865671644
1747750135,200,,Aggregated,13.400000,0.500000,4600,7500,8700,9800,11000,12000,13000,14000,15000,15000,15000,614,16,4600.0,5394.23439543983,16.80559999658726,14808.005400002003,2835.4332247557004
1747750136,200,,Aggregated,13.600000,0.400000,5200,7600,8900,9900,11000,12000,13000,14000,15000,15000,15000,640,16,5100.0,5530.1545807813345,16.80559999658726,14808.005400002003,2837.778125
1747750137,200,,Aggregated,13.200000,0.500000,5200,7600,9100,9900,11000,12000,13000,14000,15000,15000,15000,656,16,5100.0,5574.724470731769,16.80559999658726,14808.005400002003,2829.9085365853657
1747750138,200,,Aggregated,14.600000,0.500000,5100,7600,9100,10000,11000,12000,13000,14000,15000,15000,15000,670,20,5100.0,5572.85767134333,16.80559999658726,14808.005400002003,2819.805970149254
1747750139,200,,Aggregated,14.300000,0.400000,5300,7700,9100,10000,11000,12000,13000,14000,15000,15000,15000,680,20,5300.0,5619.084057794155,16.80559999658726,14808.005400002003,2812.333823529412
1747750140,200,,Aggregated,15.000000,0.700000,5300,7700,9200,10000,11000,12000,14000,14000,15000,15000,15000,687,20,5300.0,5641.5618874818465,16.80559999658726,14808.005400002003,2832.267831149927
1747750141,200,,Aggregated,14.900000,0.700000,5300,7700,9300,10000,11000,12000,14000,14000,15000,15000,15000,702,21,5300.0,5677.052756695182,16.80559999658726,14808.005400002003,2893.2521367521367
1747750142,200,,Aggregated,14.800000,0.700000,5300,7700,9500,10000,12000,13000,14000,14000,15000,15000,15000,711,21,5300.0,5729.27625752465,16.80559999658726,15173.501600002055,2908.73417721519
1747750143,200,,Aggregated,12.900000,0.800000,5400,7700,9500,10000,12000,13000,14000,14000,15000,15000,15000,723,22,5400.0,5765.040177040138,16.80559999658726,15173.501600002055,2953.0719225449516
1747750144,200,,Aggregated,12.800000,0.800000,5400,7800,9600,10000,12000,13000,14000,14000,15000,15000,15000,735,22,5400.0,5823.621141224513,16.80559999658726,15173.501600002055,2945.638095238095
1747750145,200,,Aggregated,13.200000,0.800000,5600,7900,9700,10000,12000,13000,14000,15000,16000,16000,16000,756,22,5500.0,5947.101489418027,16.80559999658726,16411.085500003537,2991.787037037037
1747750146,200,,Aggregated,12.900000,0.700000,5600,8000,9800,10000,12000,13000,14000,15000,16000,16000,16000,775,25,5600.0,6007.180754967782,16.80559999658726,16411.085500003537,3014.1316129032257
1747750147,200,,Aggregated,13.700000,0.600000,5700,8000,9800,10000,12000,13000,14000,15000,16000,16000,16000,783,25,5700.0,6043.776117752284,16.80559999658726,16411.085500003537,3008.546615581098
1747750148,200,,Aggregated,13.700000,0.600000,5700,8100,9800,10000,12000,13000,14000,15000,16000,16000,16000,800,27,5700.0,6060.416401125075,16.80559999658726,16411.085500003537,2994.5625
1747750149,200,,Aggregated,13.200000,0.900000,5700,8200,9900,11000,12000,13000,14000,15000,16000,16000,16000,818,29,5700.0,6142.297390709113,16.80559999658726,16411.085500003537,2969.5110024449878
1747750150,200,,Aggregated,13.200000,0.800000,5800,8200,9900,11000,12000,13000,14000,15000,17000,17000,17000,833,29,5800.0,6181.213709363797,16.80559999658726,16909.42190000351,3005.734693877551
1747750151,200,,Aggregated,13.800000,0.900000,5900,8300,9900,11000,12000,13000,15000,15000,17000,17000,17000,838,29,5900.0,6212.9158930788,16.80559999658726,16909.42190000351,3026.257756563246
1747750152,200,,Aggregated,14.300000,0.900000,5900,8400,10000,11000,12000,14000,15000,16000,17000,17000,17000,848,29,5900.0,6258.353032547226,16.80559999658726,16909.42190000351,3032.6627358490564
1747750153,200,,Aggregated,13.700000,0.800000,5900,8400,10000,11000,12000,14000,15000,16000,17000,17000,17000,853,29,5900.0,6296.1118597890345,16.80559999658726,16909.42190000351,3019.099648300117
1747750154,200,,Aggregated,13.600000,0.800000,6100,8700,10000,11000,12000,14000,15000,16000,18000,18000,18000,868,30,6000.0,6360.0814364055805,16.80559999658726,18130.80869999976,3004.9089861751154
1747750155,200,,Aggregated,13.200000,0.700000,6100,8700,10000,11000,12000,14000,15000,16000,18000,18000,18000,878,30,6100.0,6384.326223234673,16.80559999658726,18130.80869999976,3022.751708428246
1747750156,200,,Aggregated,12.900000,0.800000,6200,8800,10000,11000,12000,14000,16000,16000,18000,18000,18000,891,30,6200.0,6466.7596020202645,16.80559999658726,18130.80869999976,3007.4747474747473
1747750157,200,,Aggregated,12.900000,0.800000,6200,8800,10000,11000,13000,14000,16000,16000,20000,20000,20000,900,32,6200.0,6498.895099777834,16.80559999658726,19575.170699994487,3001.628888888889
1747750158,200,,Aggregated,12.200000,0.700000,6200,8900,10000,11000,13000,14000,16000,16000,20000,20000,20000,911,33,6200.0,6562.337370801376,16.80559999658726,19575.170699994487,3006.82875960483
1747750159,200,,Aggregated,11.800000,0.600000,6300,8900,10000,11000,13000,14000,16000,16000,20000,20000,20000,925,33,6300.0,6594.6645098379295,16.80559999658726,19575.170699994487,3024.8421621621624
1747750160,200,,Aggregated,11.000000,0.600000,6300,9100,10000,11000,13000,14000,16000,17000,20000,20000,20000,940,33,6300.0,6684.7306319149775,16.80559999658726,19575.170699994487,3012.256382978723
1747750161,200,,Aggregated,10.800000,0.400000,6400,9100,10000,11000,13000,15000,16000,17000,20000,20000,20000,951,34,6400.0,6746.823325867599,8.071700001892168,20012.69930000126,3028.4395373291272
1747750162,200,,Aggregated,10.200000,0.400000,6400,9200,10000,11000,13000,14000,16000,17000,20000,20000,20000,964,36,6400.0,6763.858010477286,8.071700001892168,20012.69930000126,3043.7510373443984
1747750163,200,,Aggregated,11.200000,0.500000,6400,9200,10000,11000,13000,15000,16000,17000,20000,20000,20000,969,36,6400.0,6814.488510113619,8.071700001892168,20012.69930000126,3046.0299277605777
1747750164,200,,Aggregated,11.400000,0.700000,6700,9500,10000,11000,13000,15000,16000,18000,20000,20000,20000,986,36,6600.0,6919.772264401728,8.071700001892168,20012.69930000126,3055.872210953347
1747750165,200,,Aggregated,11.300000,0.700000,6700,9500,11000,11000,13000,15000,16000,17000,20000,20000,20000,1001,36,6700.0,6953.0837069931185,8.071700001892168,20012.69930000126,3070.903096903097
1747750166,200,,Aggregated,11.600000,0.600000,6800,9500,11000,11000,13000,15000,16000,18000,20000,20000,20000,1006,38,6700.0,6964.0004462227835,8.071700001892168,20012.69930000126,3073.738568588469
1747750167,200,,Aggregated,12.100000,0.600000,6900,9600,11000,11000,13000,15000,16000,18000,20000,20000,20000,1016,38,6900.0,7031.331289862343,8.071700001892168,20012.69930000126,3067.2244094488187
1747750168,200,,Aggregated,11.600000,0.700000,7100,9700,11000,11000,14000,15000,17000,18000,20000,20000,20000,1038,39,7100.0,7141.689194508805,8.071700001892168,20012.69930000126,3050.627167630058
1747750169,200,,Aggregated,11.500000,0.700000,7200,9700,11000,11000,14000,15000,17000,18000,20000,20000,20000,1054,40,7200.0,7195.9624815940715,8.071700001892168,20012.69930000126,3032.284629981025
1747750170,200,,Aggregated,12.300000,0.500000,7200,9700,11000,11000,14000,15000,17000,18000,20000,20000,20000,1070,41,7200.0,7261.051722243149,8.071700001892168,20012.69930000126,3041.7654205607478
1747750171,200,,Aggregated,12.300000,0.600000,7300,9700,11000,11000,14000,15000,17000,18000,20000,20000,20000,1074,41,7300.0,7278.135014245972,8.071700001892168,20012.69930000126,3032.4674115456237
1747750172,200,,Aggregated,13.000000,0.700000,7400,9700,11000,11000,14000,15000,17000,18000,20000,20000,20000,1092,41,7300.0,7330.9182234434,8.071700001892168,20012.69930000126,3000.5805860805863
1747750173,200,,Aggregated,12.700000,0.700000,7400,9800,11000,12000,14000,15000,17000,18000,20000,20000,20000,1098,41,7400.0,7364.110381876311,8.071700001892168,20012.69930000126,3002.988160291439
1747750174,200,,Aggregated,12.000000,0.500000,7400,9800,11000,12000,14000,15000,17000,18000,20000,20000,20000,1110,43,7400.0,7379.615569279441,8.071700001892168,20012.69930000126,2992.106306306306
1747750175,200,,Aggregated,13.100000,0.500000,7400,9800,11000,12000,14000,16000,17000,18000,20000,20000,20000,1124,43,7400.0,7435.493527135397,8.071700001892168,20012.69930000126,2976.967971530249
1747750176,200,,Aggregated,12.600000,0.500000,7500,9800,11000,12000,14000,16000,17000,18000,20000,20000,20000,1130,43,7400.0,7438.072657876269,8.071700001892168,20012.69930000126,3003.029203539823
1747750177,200,,Aggregated,11.900000,0.700000,7500,9800,11000,12000,14000,16000,17000,18000,20000,20000,20000,1146,43,7500.0,7458.434738743633,8.071700001892168,20012.69930000126,3001.562827225131
1747750178,200,,Aggregated,12.400000,0.600000,7500,9800,11000,12000,14000,16000,17000,18000,20000,20000,20000,1154,43,7500.0,7517.216586222007,8.071700001892168,20012.69930000126,3011.523396880416
1747750179,200,,Aggregated,12.800000,0.500000,7500,9800,11000,12000,14000,16000,17000,18000,20000,20000,20000,1165,45,7500.0,7521.405156995879,8.071700001892168,20012.69930000126,3004.704721030043
1747750180,200,,Aggregated,11.700000,0.500000,7600,9900,11000,12000,14000,16000,17000,18000,20000,20000,20000,1178,46,7600.0,7564.326448047711,8.071700001892168,20012.69930000126,3013.9634974533105
1747750181,200,,Aggregated,11.100000,0.600000,7600,9900,11000,12000,14000,16000,17000,18000,20000,20000,20000,1186,48,7600.0,7565.876303541485,7.983200004673563,20012.69930000126,2996.581787521079
1747750182,200,,Aggregated,11.300000,0.500000,7600,9900,11000,12000,14000,16000,17000,18000,20000,20000,20000,1199,49,7600.0,7589.995191826699,7.983200004673563,20012.69930000126,2981.0792326939118
1747750183,200,,Aggregated,10.900000,0.600000,7600,9900,11000,12000,14000,16000,17000,18000,20000,20000,20000,1214,50,7500.0,7591.6994097200995,7.983200004673563,20012.69930000126,2967.019769357496
1747750184,200,,Aggregated,11.600000,0.800000,7600,9900,11000,12000,15000,16000,18000,18000,20000,20000,20000,1220,50,7600.0,7626.31294901656,7.983200004673563,20012.69930000126,2980.794262295082
1747750185,200,,Aggregated,10.800000,0.900000,7600,9900,11000,12000,15000,16000,18000,19000,20000,20000,20000,1230,51,7600.0,7628.4689449595135,7.983200004673563,20083.846900000935,2977.1373983739836
1747750186,200,,Aggregated,11.400000,0.900000,7600,10000,11000,12000,15000,16000,18000,19000,20000,20000,20000,1244,51,7600.0,7707.203709324924,7.983200004673563,20083.846900000935,2962.6181672025723
1747750187,200,,Aggregated,11.200000,0.700000,7700,10000,11000,12000,15000,16000,18000,19000,20000,20000,20000,1255,52,7700.0,7745.293158565892,7.983200004673563,20083.846900000935,2953.400796812749
1747750188,200,,Aggregated,10.700000,0.800000,7700,10000,11000,12000,15000,16000,18000,19000,20000,20000,20000,1267,52,7700.0,7798.728824940964,7.983200004673563,20083.846900000935,2963.0836621941594
1747750189,200,,Aggregated,11.000000,0.900000,7700,10000,11000,12000,15000,16000,18000,19000,20000,20000,20000,1293,53,7700.0,7917.816051353596,7.983200004673563,20319.570699997712,2958.5104408352668
1747750190,200,,Aggregated,10.700000,0.900000,7800,10000,11000,12000,15000,16000,18000,19000,20000,20000,20000,1307,54,7800.0,7938.531812624475,7.983200004673563,20319.570699997712,2992.921193573068
1747750191,200,,Aggregated,12.100000,0.800000,7800,10000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1320,56,7800.0,7985.935892954696,7.983200004673563,20319.570699997712,3015.857575757576
1747750192,200,,Aggregated,12.700000,0.800000,7800,10000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1325,56,7800.0,8006.229490188818,7.983200004673563,20319.570699997712,3027.851320754717
1747750193,200,,Aggregated,12.900000,0.800000,7900,10000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1331,57,7900.0,8017.694521638005,7.983200004673563,20319.570699997712,3039.236664162284
1747750194,200,,Aggregated,12.700000,0.700000,8000,10000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1343,57,8000.0,8068.327712286076,7.983200004673563,20319.570699997712,3026.09530900968
1747750195,200,,Aggregated,12.600000,0.700000,8100,10000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1354,58,8100.0,8106.434364032656,7.983200004673563,20319.570699997712,3029.608567208272
1747750196,200,,Aggregated,11.800000,0.700000,8100,10000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1361,58,8100.0,8136.8634131522485,7.983200004673563,20319.570699997712,3033.102865540044
1747750197,200,,Aggregated,11.900000,0.700000,8200,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1372,59,8200.0,8169.829167492867,7.983200004673563,20319.570699997712,3046.4781341107873
1747750198,200,,Aggregated,12.600000,0.700000,8200,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1381,59,8200.0,8203.625567704714,7.983200004673563,20319.570699997712,3051.932657494569
1747750199,200,,Aggregated,11.300000,0.700000,8400,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1404,60,8300.0,8244.417404344871,7.983200004673563,20319.570699997712,3037.0605413105413
1747750200,200,,Aggregated,11.700000,0.700000,8400,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1423,61,8400.0,8278.410370414756,7.983200004673563,20319.570699997712,3016.3794799718903
1747750201,200,,Aggregated,11.100000,0.600000,8500,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1445,63,8500.0,8296.65120816622,7.983200004673563,20319.570699997712,3024.156401384083
1747750202,200,,Aggregated,10.700000,0.800000,8500,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1450,63,8500.0,8299.573252138067,7.983200004673563,20319.570699997712,3036.708275862069
1747750203,200,,Aggregated,12.400000,0.600000,8500,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1461,64,8500.0,8310.821620944691,7.983200004673563,20319.570699997712,3029.66598220397
1747750204,200,,Aggregated,12.600000,0.700000,8600,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1472,64,8600.0,8328.620556046331,7.983200004673563,20319.570699997712,3024.258831521739
1747750205,200,,Aggregated,12.400000,0.700000,8600,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1485,65,8600.0,8345.84724828296,7.983200004673563,20319.570699997712,3052.9427609427607
1747750206,200,,Aggregated,13.000000,0.700000,8600,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1496,66,8600.0,8341.745624732752,7.983200004673563,20319.570699997712,3036.0521390374333
1747750207,200,,Aggregated,12.800000,0.700000,8600,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1514,66,8600.0,8371.404845508718,7.983200004673563,20319.570699997712,3041.221928665786
1747750208,200,,Aggregated,12.600000,0.700000,8700,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1526,66,8700.0,8395.305654390699,7.983200004673563,20319.570699997712,3034.6657929226735
1747750209,200,,Aggregated,13.700000,0.700000,8700,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1539,69,8700.0,8383.889594022223,2.2279000040725805,20319.570699997712,3035.275503573749
1747750210,200,,Aggregated,14.600000,0.700000,8700,11000,12000,13000,15000,16000,18000,19000,20000,20000,20000,1553,72,8700.0,8385.786760013003,2.2279000040725805,20319.570699997712,3051.730199613651
1747750211,200,,Aggregated,14.100000,1.000000,8700,11000,12000,13000,15000,16000,18000,19000,20000,20000,20000,1563,72,8700.0,8410.35055016007,2.2279000040725805,20319.570699997712,3037.5246321177224
1747750212,200,,Aggregated,13.500000,1.000000,8700,11000,12000,13000,15000,16000,18000,19000,20000,20000,20000,1572,73,8700.0,8418.338701844908,2.2279000040725805,20319.570699997712,3041.4662849872775
1747750213,200,,Aggregated,11.900000,1.100000,8700,11000,12000,13000,15000,16000,18000,19000,20000,20000,20000,1589,73,8700.0,8452.095782127246,2.2279000040725805,20319.570699997712,3031.2882315921966
1747750214,200,,Aggregated,11.800000,0.900000,8700,11000,12000,13000,15000,16000,18000,19000,20000,20000,20000,1595,74,8700.0,8454.26861172426,2.2279000040725805,20319.570699997712,3039.9868338557994
1747750215,200,,Aggregated,12.100000,0.900000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1613,75,8800.0,8484.323633664113,2.2279000040725805,20319.570699997712,3040.1990080595165
1747750216,200,,Aggregated,12.600000,0.900000,8800,11000,12000,13000,15000,16000,18000,19000,20000,20000,20000,1624,76,8800.0,8495.185890024772,2.2279000040725805,20319.570699997712,3059.525246305419
1747750217,200,,Aggregated,12.300000,1.000000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1638,79,8800.0,8492.81000347999,2.2279000040725805,20319.570699997712,3067.009768009768
1747750218,200,,Aggregated,13.200000,1.100000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1652,79,8800.0,8504.974137469859,2.2279000040725805,20319.570699997712,3086.9085956416466
1747750219,200,,Aggregated,12.400000,1.000000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1663,79,8800.0,8523.138051473363,2.2279000040725805,20319.570699997712,3091.398677089597
1747750220,200,,Aggregated,11.800000,1.300000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1677,79,8800.0,8541.389338163523,2.2279000040725805,20319.570699997712,3099.298747763864
1747750221,200,,Aggregated,12.200000,1.000000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1686,81,8800.0,8535.991964590876,2.2279000040725805,20319.570699997712,3095.017200474496
1747750222,200,,Aggregated,12.300000,0.800000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1695,82,8800.0,8546.692769144665,2.2279000040725805,20319.570699997712,3099.6790560471977
1747750223,200,,Aggregated,12.500000,0.800000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1702,82,8800.0,8552.331834077677,2.2279000040725805,20319.570699997712,3107.8478260869565
1747750224,200,,Aggregated,12.200000,1.000000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1725,83,8800.0,8551.277401507385,2.2279000040725805,20319.570699997712,3097.889275362319
1747750225,200,,Aggregated,12.300000,0.900000,8800,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1737,83,8800.0,8556.87130097884,2.2279000040725805,20319.570699997712,3101.0541162924583
1747750226,200,,Aggregated,11.200000,0.900000,8700,11000,12000,13000,15000,17000,18000,19000,20000,20000,20000,1745,83,8700.0,8558.10759467062,2.2279000040725805,20319.570699997712,3092.0492836676217
1747750227,200,,Aggregated,12.800000,0.900000,8700,11000,12000,13000,15000,17000,18000,19000,20000,21000,21000,1756,83,8700.0,8569.882961731351,2.2279000040725805,20986.138500004017,3087.269362186788
1747750228,200,,Aggregated,11.900000,0.700000,8700,11000,12000,13000,15000,17000,18000,19000,21000,22000,22000,1774,84,8700.0,8579.556196674332,2.2279000040725805,21822.491400002036,3098.729425028185
1747750229,200,,Aggregated,12.100000,0.700000,8700,11000,12000,13000,15000,17000,18000,19000,21000,22000,22000,1781,84,8700.0,8593.796224649219,2.2279000040725805,21822.491400002036,3099.950028074116
1747750230,200,,Aggregated,11.900000,0.400000,8700,11000,12000,13000,15000,17000,18000,19000,21000,22000,22000,1788,85,8700.0,8597.992634731687,2.2279000040725805,21822.491400002036,3107.0055928411634
1747750231,200,,Aggregated,12.200000,0.500000,8700,11000,12000,13000,15000,17000,18000,19000,21000,22000,22000,1802,85,8700.0,8589.529984239882,2.2279000040725805,21822.491400002036,3105.9739178690343
1747750232,200,,Aggregated,11.500000,0.500000,8700,11000,12000,13000,15000,17000,19000,20000,22000,23000,23000,1811,85,8700.0,8599.954801380603,2.2279000040725805,22692.994900004123,3104.976808393153
1747750233,200,,Aggregated,10.900000,0.500000,8600,11000,12000,13000,15000,17000,19000,20000,23000,23000,23000,1819,85,8600.0,8605.899094117794,2.2279000040725805,22692.994900004123,3121.027487630566
1747750234,200,,Aggregated,11.400000,0.300000,8700,11000,12000,13000,16000,17000,19000,20000,23000,23000,23000,1827,85,8700.0,8633.359755391495,2.2279000040725805,23122.176999997464,3133.287356321839
1747750235,200,,Aggregated,11.500000,0.300000,8600,11000,12000,13000,16000,17000,19000,20000,23000,23000,23000,1845,85,8600.0,8626.011134363282,2.2279000040725805,23122.176999997464,3129.6959349593494
1747750236,200,,Aggregated,11.700000,0.300000,8600,11000,12000,13000,16000,17000,19000,21000,25000,25000,25000,1862,85,8600.0,8654.614753329888,2.2279000040725805,25009.82590000058,3134.071965628357
1747750237,200,,Aggregated,10.200000,0.200000,8600,11000,12000,13000,16000,17000,20000,21000,25000,25000,25000,1869,85,8600.0,8658.578087105543,2.2279000040725805,25009.82590000058,3142.5714285714284
